2144;18/9/2017;18:49;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2145;22/10/2014;12:12;Viagem;82;35.9;1;5500;Copa do Mundo
2146;10/10/2015;3:19;Culinária;120;35.9;2;1100;venda Rapida
2147;27/3/2016;16:14;Esporte;132;15.0;2;2200;dia das Maes
2148;1/1/2017;11:27;Infantil;99;22.44;2;3300;Dia dos Namorados
2149;5/3/2014;12:8;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2150;25/12/2015;16:12;Viagem;82;35.9;1;5500;Copa do Mundo
2151;12/2/2016;14:50;Culinária;120;35.9;2;1100;venda Rapida
2152;16/11/2017;5:40;Esporte;132;15.0;2;2200;dia das Maes
2153;16/7/2014;18:42;Infantil;99;22.44;2;3300;Dia dos Namorados
2154;5/3/2015;4:37;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2155;6/6/2016;2:46;Viagem;82;35.9;1;5500;Copa do Mundo
2156;11/9/2017;18:21;Culinária;120;35.9;2;1100;venda Rapida
2157;7/1/2014;5:57;Esporte;132;15.0;2;2200;dia das Maes
2158;15/12/2015;3:26;Infantil;99;22.44;2;3300;Dia dos Namorados
2159;12/4/2016;13:2;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2160;18/5/2017;9:59;Viagem;82;35.9;1;5500;Copa do Mundo
2161;28/2/2014;7:12;Culinária;120;35.9;2;1100;venda Rapida
2162;8/12/2015;14:59;Esporte;132;15.0;2;2200;dia das Maes
2163;21/3/2016;17:11;Infantil;99;22.44;2;3300;Dia dos Namorados
2164;23/5/2017;10:52;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2165;6/5/2014;8:39;Viagem;82;35.9;1;5500;Copa do Mundo
2166;6/11/2015;3:54;Culinária;120;35.9;2;1100;venda Rapida
2167;7/10/2016;12:46;Esporte;132;15.0;2;2200;dia das Maes
2168;3/8/2017;14:55;Infantil;99;22.44;2;3300;Dia dos Namorados
2169;16/9/2014;12:55;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2170;3/8/2015;3:26;Viagem;82;35.9;1;5500;Copa do Mundo
2171;6/8/2016;4:16;Culinária;120;35.9;2;1100;venda Rapida
2172;23/11/2017;14:4;Esporte;132;15.0;2;2200;dia das Maes
2173;12/8/2014;7:31;Infantil;99;22.44;2;3300;Dia dos Namorados
2174;18/2/2015;4:51;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2175;22/1/2016;7:57;Viagem;82;35.9;1;5500;Copa do Mundo
2176;25/12/2017;5:54;Culinária;120;35.9;2;1100;venda Rapida
2177;20/11/2014;9:2;Esporte;132;15.0;2;2200;dia das Maes
2178;20/7/2015;14:7;Infantil;99;22.44;2;3300;Dia dos Namorados
2179;24/2/2016;1:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2180;8/3/2017;10:42;Viagem;82;35.9;1;5500;Copa do Mundo
2181;2/1/2014;3:47;Culinária;120;35.9;2;1100;venda Rapida
2182;11/5/2015;7:1;Esporte;132;15.0;2;2200;dia das Maes
2183;15/8/2016;13:2;Infantil;99;22.44;2;3300;Dia dos Namorados
2184;23/10/2017;4:14;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2185;1/1/2014;17:26;Viagem;82;35.9;1;5500;Copa do Mundo
2186;10/2/2015;14:2;Culinária;120;35.9;2;1100;venda Rapida
2187;2/8/2016;2:32;Esporte;132;15.0;2;2200;dia das Maes
2188;22/11/2017;16:41;Infantil;99;22.44;2;3300;Dia dos Namorados
2189;6/6/2014;14:55;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2190;8/4/2015;2:24;Viagem;82;35.9;1;5500;Copa do Mundo
2191;18/10/2016;11:2;Culinária;120;35.9;2;1100;venda Rapida
2192;11/11/2017;13:23;Esporte;132;15.0;2;2200;dia das Maes
2193;21/1/2014;3:18;Infantil;99;22.44;2;3300;Dia dos Namorados
2194;1/10/2015;17:37;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2195;15/10/2016;16:9;Viagem;82;35.9;1;5500;Copa do Mundo
2196;4/5/2017;11:28;Culinária;120;35.9;2;1100;venda Rapida
2197;27/5/2014;15:48;Esporte;132;15.0;2;2200;dia das Maes
2198;2/7/2015;8:26;Infantil;99;22.44;2;3300;Dia dos Namorados
2199;24/5/2016;5:35;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2200;20/7/2017;14:46;Viagem;82;35.9;1;5500;Copa do Mundo
2201;20/7/2014;2:56;Culinária;120;35.9;2;1100;venda Rapida
2202;26/6/2015;2:25;Esporte;132;15.0;2;2200;dia das Maes
2203;16/10/2016;2:13;Infantil;99;22.44;2;3300;Dia dos Namorados
2204;18/11/2017;17:49;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2205;22/10/2014;11:57;Viagem;82;35.9;1;5500;Copa do Mundo
2206;6/7/2015;9:18;Culinária;120;35.9;2;1100;venda Rapida
2207;14/11/2016;13:12;Esporte;132;15.0;2;2200;dia das Maes
2208;6/7/2017;2:41;Infantil;99;22.44;2;3300;Dia dos Namorados
2209;5/5/2014;12:49;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2210;6/12/2015;2:11;Viagem;82;35.9;1;5500;Copa do Mundo
2211;26/3/2016;13:24;Culinária;120;35.9;2;1100;venda Rapida
2212;13/7/2017;10:7;Esporte;132;15.0;2;2200;dia das Maes
2213;17/10/2014;9:46;Infantil;99;22.44;2;3300;Dia dos Namorados
2214;21/2/2015;3:5;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2215;12/10/2016;11:22;Viagem;82;35.9;1;5500;Copa do Mundo
2216;2/6/2017;13:38;Culinária;120;35.9;2;1100;venda Rapida
2217;19/1/2014;10:30;Esporte;132;15.0;2;2200;dia das Maes
2218;9/6/2015;7:55;Infantil;99;22.44;2;3300;Dia dos Namorados
2219;5/7/2016;10:37;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2220;12/12/2017;17:20;Viagem;82;35.9;1;5500;Copa do Mundo
2221;7/9/2014;8:27;Culinária;120;35.9;2;1100;venda Rapida
2222;2/2/2015;8:17;Esporte;132;15.0;2;2200;dia das Maes
2223;23/3/2016;6:10;Infantil;99;22.44;2;3300;Dia dos Namorados
2224;24/4/2017;1:38;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2225;21/12/2014;3:39;Viagem;82;35.9;1;5500;Copa do Mundo
2226;18/2/2015;7:19;Culinária;120;35.9;2;1100;venda Rapida
2227;14/11/2016;6:16;Esporte;132;15.0;2;2200;dia das Maes
2228;4/4/2017;12:24;Infantil;99;22.44;2;3300;Dia dos Namorados
2229;13/6/2014;16:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2230;13/4/2015;6:25;Viagem;82;35.9;1;5500;Copa do Mundo
2231;26/7/2016;12:59;Culinária;120;35.9;2;1100;venda Rapida
2232;26/4/2017;8:58;Esporte;132;15.0;2;2200;dia das Maes
2233;18/6/2014;8:21;Infantil;99;22.44;2;3300;Dia dos Namorados
2234;16/2/2015;7:37;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2235;7/2/2016;7:51;Viagem;82;35.9;1;5500;Copa do Mundo
2236;22/9/2017;15:23;Culinária;120;35.9;2;1100;venda Rapida
2237;21/10/2014;12:48;Esporte;132;15.0;2;2200;dia das Maes
2238;1/9/2015;2:31;Infantil;99;22.44;2;3300;Dia dos Namorados
2239;10/12/2016;17:41;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2240;3/1/2017;11:14;Viagem;82;35.9;1;5500;Copa do Mundo
2241;18/6/2014;14:39;Culinária;120;35.9;2;1100;venda Rapida
2242;16/12/2015;18:58;Esporte;132;15.0;2;2200;dia das Maes
2243;14/8/2016;11:23;Infantil;99;22.44;2;3300;Dia dos Namorados
2244;8/4/2017;17:43;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2245;6/8/2014;2:7;Viagem;82;35.9;1;5500;Copa do Mundo
2246;20/4/2015;13:16;Culinária;120;35.9;2;1100;venda Rapida
2247;2/3/2016;15:59;Esporte;132;15.0;2;2200;dia das Maes
2248;26/5/2017;18:35;Infantil;99;22.44;2;3300;Dia dos Namorados
2249;20/6/2014;18:16;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2250;19/4/2015;8:45;Viagem;82;35.9;1;5500;Copa do Mundo
2251;10/11/2016;8:40;Culinária;120;35.9;2;1100;venda Rapida
2252;26/3/2017;5:24;Esporte;132;15.0;2;2200;dia das Maes
2253;15/3/2014;1:52;Infantil;99;22.44;2;3300;Dia dos Namorados
2254;25/10/2015;4:41;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2255;11/5/2016;18:52;Viagem;82;35.9;1;5500;Copa do Mundo
2256;16/12/2017;16:14;Culinária;120;35.9;2;1100;venda Rapida
2257;2/6/2014;11:44;Esporte;132;15.0;2;2200;dia das Maes
2258;23/10/2015;8:44;Infantil;99;22.44;2;3300;Dia dos Namorados
2259;22/4/2016;11:20;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2260;4/1/2017;14:5;Viagem;82;35.9;1;5500;Copa do Mundo
2261;11/8/2014;11:42;Culinária;120;35.9;2;1100;venda Rapida
2262;3/3/2015;1:41;Esporte;132;15.0;2;2200;dia das Maes
2263;26/3/2016;5:44;Infantil;99;22.44;2;3300;Dia dos Namorados
2264;6/10/2017;5:49;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2265;28/6/2014;16:19;Viagem;82;35.9;1;5500;Copa do Mundo
2266;15/7/2015;7:9;Culinária;120;35.9;2;1100;venda Rapida
2267;8/8/2016;18:49;Esporte;132;15.0;2;2200;dia das Maes
2268;6/8/2017;10:51;Infantil;99;22.44;2;3300;Dia dos Namorados
2269;25/11/2014;5:28;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2270;11/7/2015;9:25;Viagem;82;35.9;1;5500;Copa do Mundo
2271;12/6/2016;17:22;Culinária;120;35.9;2;1100;venda Rapida
2272;8/3/2017;15:37;Esporte;132;15.0;2;2200;dia das Maes
2273;15/3/2014;8:34;Infantil;99;22.44;2;3300;Dia dos Namorados
2274;5/6/2015;2:36;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2275;17/4/2016;13:2;Viagem;82;35.9;1;5500;Copa do Mundo
2276;5/7/2017;6:51;Culinária;120;35.9;2;1100;venda Rapida
2277;4/10/2014;8:18;Esporte;132;15.0;2;2200;dia das Maes
2278;12/8/2015;7:17;Infantil;99;22.44;2;3300;Dia dos Namorados
2279;22/7/2016;2:30;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2280;5/5/2017;4:10;Viagem;82;35.9;1;5500;Copa do Mundo
2281;7/2/2014;8:6;Culinária;120;35.9;2;1100;venda Rapida
2282;18/2/2015;8:26;Esporte;132;15.0;2;2200;dia das Maes
2283;12/6/2016;8:54;Infantil;99;22.44;2;3300;Dia dos Namorados
2284;2/11/2017;11:47;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2285;23/9/2014;5:38;Viagem;82;35.9;1;5500;Copa do Mundo
2286;26/5/2015;1:51;Culinária;120;35.9;2;1100;venda Rapida
2287;26/12/2016;1:46;Esporte;132;15.0;2;2200;dia das Maes
2288;27/4/2017;15:48;Infantil;99;22.44;2;3300;Dia dos Namorados
2289;10/10/2014;1:55;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2290;12/4/2015;5:27;Viagem;82;35.9;1;5500;Copa do Mundo
2291;7/5/2016;18:30;Culinária;120;35.9;2;1100;venda Rapida
2292;3/5/2017;18:27;Esporte;132;15.0;2;2200;dia das Maes
2293;11/10/2014;16:33;Infantil;99;22.44;2;3300;Dia dos Namorados
2294;13/12/2015;6:47;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2295;23/12/2016;8:39;Viagem;82;35.9;1;5500;Copa do Mundo
2296;16/10/2017;10:19;Culinária;120;35.9;2;1100;venda Rapida
2297;3/2/2014;15:13;Esporte;132;15.0;2;2200;dia das Maes
2298;6/8/2015;5:45;Infantil;99;22.44;2;3300;Dia dos Namorados
2299;15/6/2016;7:46;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2300;27/1/2017;15:34;Viagem;82;35.9;1;5500;Copa do Mundo
2301;14/6/2014;13:5;Culinária;120;35.9;2;1100;venda Rapida
2302;1/11/2015;1:13;Esporte;132;15.0;2;2200;dia das Maes
2303;6/3/2016;8:3;Infantil;99;22.44;2;3300;Dia dos Namorados
2304;13/12/2017;10:3;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2305;22/4/2014;9:49;Viagem;82;35.9;1;5500;Copa do Mundo
2306;28/6/2015;5:53;Culinária;120;35.9;2;1100;venda Rapida
2307;22/7/2016;2:12;Esporte;132;15.0;2;2200;dia das Maes
2308;25/1/2017;3:56;Infantil;99;22.44;2;3300;Dia dos Namorados
2309;2/5/2014;10:4;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2310;6/4/2015;11:7;Viagem;82;35.9;1;5500;Copa do Mundo
2311;21/10/2016;14:56;Culinária;120;35.9;2;1100;venda Rapida
2312;11/9/2017;13:8;Esporte;132;15.0;2;2200;dia das Maes
2313;25/1/2014;9:13;Infantil;99;22.44;2;3300;Dia dos Namorados
2314;19/2/2015;11:29;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2315;7/9/2016;14:4;Viagem;82;35.9;1;5500;Copa do Mundo
2316;21/11/2017;16:46;Culinária;120;35.9;2;1100;venda Rapida
2317;26/1/2014;4:14;Esporte;132;15.0;2;2200;dia das Maes
2318;23/10/2015;5:4;Infantil;99;22.44;2;3300;Dia dos Namorados
2319;7/4/2016;2:20;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2320;11/4/2017;13:58;Viagem;82;35.9;1;5500;Copa do Mundo
2321;11/9/2014;5:9;Culinária;120;35.9;2;1100;venda Rapida
2322;20/6/2015;7:29;Esporte;132;15.0;2;2200;dia das Maes
2323;13/5/2016;9:26;Infantil;99;22.44;2;3300;Dia dos Namorados
2324;3/5/2017;5:47;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2325;16/9/2014;6:32;Viagem;82;35.9;1;5500;Copa do Mundo
2326;13/8/2015;2:51;Culinária;120;35.9;2;1100;venda Rapida
2327;18/4/2016;4:56;Esporte;132;15.0;2;2200;dia das Maes
2328;28/9/2017;8:25;Infantil;99;22.44;2;3300;Dia dos Namorados
2329;23/9/2014;16:40;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2330;26/12/2015;18:27;Viagem;82;35.9;1;5500;Copa do Mundo
2331;19/4/2016;4:17;Culinária;120;35.9;2;1100;venda Rapida
2332;21/5/2017;5:13;Esporte;132;15.0;2;2200;dia das Maes
2333;26/2/2014;4:14;Infantil;99;22.44;2;3300;Dia dos Namorados
2334;18/10/2015;17:42;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2335;22/6/2016;18:28;Viagem;82;35.9;1;5500;Copa do Mundo
2336;23/10/2017;7:51;Culinária;120;35.9;2;1100;venda Rapida
2337;27/1/2014;13:22;Esporte;132;15.0;2;2200;dia das Maes
2338;24/1/2015;12:7;Infantil;99;22.44;2;3300;Dia dos Namorados
2339;6/2/2016;12:47;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2340;28/2/2017;14:59;Viagem;82;35.9;1;5500;Copa do Mundo
2341;9/12/2014;15:9;Culinária;120;35.9;2;1100;venda Rapida
2342;28/1/2015;6:18;Esporte;132;15.0;2;2200;dia das Maes
2343;18/10/2016;9:34;Infantil;99;22.44;2;3300;Dia dos Namorados
2344;24/9/2017;16:4;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2345;25/3/2014;16:18;Viagem;82;35.9;1;5500;Copa do Mundo
2346;10/8/2015;14:1;Culinária;120;35.9;2;1100;venda Rapida
2347;22/8/2016;18:36;Esporte;132;15.0;2;2200;dia das Maes
2348;7/11/2017;5:49;Infantil;99;22.44;2;3300;Dia dos Namorados
2349;15/9/2014;12:9;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2350;18/2/2015;3:40;Viagem;82;35.9;1;5500;Copa do Mundo
2351;27/1/2016;16:5;Culinária;120;35.9;2;1100;venda Rapida
2352;21/7/2017;3:15;Esporte;132;15.0;2;2200;dia das Maes
2353;9/1/2014;16:49;Infantil;99;22.44;2;3300;Dia dos Namorados
2354;9/5/2015;6:45;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2355;7/3/2016;11:25;Viagem;82;35.9;1;5500;Copa do Mundo
2356;15/10/2017;12:50;Culinária;120;35.9;2;1100;venda Rapida
2357;17/9/2014;9:35;Esporte;132;15.0;2;2200;dia das Maes
2358;3/6/2015;12:52;Infantil;99;22.44;2;3300;Dia dos Namorados
2359;2/10/2016;14:52;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2360;12/12/2017;16:34;Viagem;82;35.9;1;5500;Copa do Mundo
2361;19/5/2014;15:40;Culinária;120;35.9;2;1100;venda Rapida
2362;25/2/2015;4:19;Esporte;132;15.0;2;2200;dia das Maes
2363;18/10/2016;13:53;Infantil;99;22.44;2;3300;Dia dos Namorados
2364;15/4/2017;8:40;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2365;6/6/2014;14:38;Viagem;82;35.9;1;5500;Copa do Mundo
2366;20/11/2015;4:49;Culinária;120;35.9;2;1100;venda Rapida
2367;1/12/2016;14:48;Esporte;132;15.0;2;2200;dia das Maes
2368;5/6/2017;13:2;Infantil;99;22.44;2;3300;Dia dos Namorados
2369;19/3/2014;2:50;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2370;2/4/2015;5:22;Viagem;82;35.9;1;5500;Copa do Mundo
2371;14/10/2016;18:57;Culinária;120;35.9;2;1100;venda Rapida
2372;13/9/2017;14:38;Esporte;132;15.0;2;2200;dia das Maes
2373;9/4/2014;7:10;Infantil;99;22.44;2;3300;Dia dos Namorados
2374;23/4/2015;1:24;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2375;23/8/2016;13:33;Viagem;82;35.9;1;5500;Copa do Mundo
2376;10/3/2017;15:22;Culinária;120;35.9;2;1100;venda Rapida
2377;1/9/2014;5:52;Esporte;132;15.0;2;2200;dia das Maes
2378;19/2/2015;6:38;Infantil;99;22.44;2;3300;Dia dos Namorados
2379;21/7/2016;9:58;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2380;17/10/2017;2:59;Viagem;82;35.9;1;5500;Copa do Mundo
2381;11/11/2014;18:25;Culinária;120;35.9;2;1100;venda Rapida
2382;13/3/2015;5:14;Esporte;132;15.0;2;2200;dia das Maes
2383;10/7/2016;5:15;Infantil;99;22.44;2;3300;Dia dos Namorados
2384;12/8/2017;13:51;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2385;7/2/2014;17:15;Viagem;82;35.9;1;5500;Copa do Mundo
2386;14/12/2015;18:59;Culinária;120;35.9;2;1100;venda Rapida
2387;7/5/2016;6:4;Esporte;132;15.0;2;2200;dia das Maes
2388;11/7/2017;5:25;Infantil;99;22.44;2;3300;Dia dos Namorados
2389;1/3/2014;2:38;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2390;5/5/2015;18:1;Viagem;82;35.9;1;5500;Copa do Mundo
2391;24/3/2016;13:20;Culinária;120;35.9;2;1100;venda Rapida
2392;2/9/2017;17:5;Esporte;132;15.0;2;2200;dia das Maes
2393;23/8/2014;18:31;Infantil;99;22.44;2;3300;Dia dos Namorados
2394;9/1/2015;6:22;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2395;19/6/2016;14:58;Viagem;82;35.9;1;5500;Copa do Mundo
2396;16/2/2017;14:46;Culinária;120;35.9;2;1100;venda Rapida
2397;23/6/2014;18:6;Esporte;132;15.0;2;2200;dia das Maes
2398;8/6/2015;10:15;Infantil;99;22.44;2;3300;Dia dos Namorados
2399;15/5/2016;9:41;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2400;1/8/2017;8:9;Viagem;82;35.9;1;5500;Copa do Mundo
2401;4/9/2014;15:2;Culinária;120;35.9;2;1100;venda Rapida
2402;21/1/2015;18:12;Esporte;132;15.0;2;2200;dia das Maes
2403;7/4/2016;8:10;Infantil;99;22.44;2;3300;Dia dos Namorados
2404;11/9/2017;5:15;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2405;2/11/2014;13:54;Viagem;82;35.9;1;5500;Copa do Mundo
2406;2/3/2015;2:16;Culinária;120;35.9;2;1100;venda Rapida
2407;20/6/2016;1:9;Esporte;132;15.0;2;2200;dia das Maes
2408;4/11/2017;14:22;Infantil;99;22.44;2;3300;Dia dos Namorados
2409;19/12/2014;2:42;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2410;22/3/2015;5:55;Viagem;82;35.9;1;5500;Copa do Mundo
2411;16/5/2016;15:31;Culinária;120;35.9;2;1100;venda Rapida
2412;11/1/2017;6:28;Esporte;132;15.0;2;2200;dia das Maes
2413;9/10/2014;2:19;Infantil;99;22.44;2;3300;Dia dos Namorados
2414;1/9/2015;3:42;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2415;18/7/2016;16:32;Viagem;82;35.9;1;5500;Copa do Mundo
2416;22/6/2017;15:6;Culinária;120;35.9;2;1100;venda Rapida
2417;21/9/2014;3:3;Esporte;132;15.0;2;2200;dia das Maes
2418;4/12/2015;8:35;Infantil;99;22.44;2;3300;Dia dos Namorados
2419;6/8/2016;17:6;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2420;6/5/2017;5:45;Viagem;82;35.9;1;5500;Copa do Mundo
2421;28/3/2014;15:24;Culinária;120;35.9;2;1100;venda Rapida
2422;11/1/2015;9:25;Esporte;132;15.0;2;2200;dia das Maes
2423;21/7/2016;3:3;Infantil;99;22.44;2;3300;Dia dos Namorados
2424;17/8/2017;5:13;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2425;7/4/2014;3:26;Viagem;82;35.9;1;5500;Copa do Mundo
2426;27/10/2015;15:22;Culinária;120;35.9;2;1100;venda Rapida
2427;4/5/2016;5:12;Esporte;132;15.0;2;2200;dia das Maes
2428;18/2/2017;11:17;Infantil;99;22.44;2;3300;Dia dos Namorados
2429;10/10/2014;1:23;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2430;14/4/2015;10:50;Viagem;82;35.9;1;5500;Copa do Mundo
2431;25/2/2016;4:28;Culinária;120;35.9;2;1100;venda Rapida
2432;3/1/2017;17:30;Esporte;132;15.0;2;2200;dia das Maes
2433;22/8/2014;5:59;Infantil;99;22.44;2;3300;Dia dos Namorados
2434;11/7/2015;10:46;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2435;21/6/2016;3:29;Viagem;82;35.9;1;5500;Copa do Mundo
2436;23/9/2017;12:28;Culinária;120;35.9;2;1100;venda Rapida
2437;21/3/2014;11:21;Esporte;132;15.0;2;2200;dia das Maes
2438;12/7/2015;6:10;Infantil;99;22.44;2;3300;Dia dos Namorados
2439;3/3/2016;11:58;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2440;12/3/2017;9:7;Viagem;82;35.9;1;5500;Copa do Mundo
2441;13/1/2014;10:1;Culinária;120;35.9;2;1100;venda Rapida
2442;12/6/2015;5:53;Esporte;132;15.0;2;2200;dia das Maes
2443;11/6/2016;5:17;Infantil;99;22.44;2;3300;Dia dos Namorados
2444;2/8/2017;1:32;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2445;19/10/2014;8:14;Viagem;82;35.9;1;5500;Copa do Mundo
2446;2/12/2015;13:33;Culinária;120;35.9;2;1100;venda Rapida
2447;5/1/2016;1:29;Esporte;132;15.0;2;2200;dia das Maes
2448;3/10/2017;12:20;Infantil;99;22.44;2;3300;Dia dos Namorados
2449;1/4/2014;4:23;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2450;10/8/2015;7:55;Viagem;82;35.9;1;5500;Copa do Mundo
2451;9/1/2016;16:37;Culinária;120;35.9;2;1100;venda Rapida
2452;12/8/2017;18:12;Esporte;132;15.0;2;2200;dia das Maes
2453;7/3/2014;13:42;Infantil;99;22.44;2;3300;Dia dos Namorados
2454;12/7/2015;4:51;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2455;8/7/2016;16:1;Viagem;82;35.9;1;5500;Copa do Mundo
2456;10/7/2017;9:15;Culinária;120;35.9;2;1100;venda Rapida
2457;4/4/2014;2:24;Esporte;132;15.0;2;2200;dia das Maes
2458;4/5/2015;9:50;Infantil;99;22.44;2;3300;Dia dos Namorados
2459;17/1/2016;17:10;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2460;20/2/2017;2:10;Viagem;82;35.9;1;5500;Copa do Mundo
2461;24/8/2014;9:7;Culinária;120;35.9;2;1100;venda Rapida
2462;14/8/2015;6:27;Esporte;132;15.0;2;2200;dia das Maes
2463;20/10/2016;5:51;Infantil;99;22.44;2;3300;Dia dos Namorados
2464;13/9/2017;16:23;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2465;3/3/2014;12:53;Viagem;82;35.9;1;5500;Copa do Mundo
2466;20/2/2015;6:41;Culinária;120;35.9;2;1100;venda Rapida
2467;2/2/2016;16:1;Esporte;132;15.0;2;2200;dia das Maes
2468;5/9/2017;4:33;Infantil;99;22.44;2;3300;Dia dos Namorados
2469;27/1/2014;15:12;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2470;3/10/2015;17:31;Viagem;82;35.9;1;5500;Copa do Mundo
2471;15/8/2016;9:5;Culinária;120;35.9;2;1100;venda Rapida
2472;27/2/2017;6:25;Esporte;132;15.0;2;2200;dia das Maes
2473;8/6/2014;15:37;Infantil;99;22.44;2;3300;Dia dos Namorados
2474;9/2/2015;4:4;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2475;15/9/2016;9:19;Viagem;82;35.9;1;5500;Copa do Mundo
2476;8/7/2017;17:42;Culinária;120;35.9;2;1100;venda Rapida
2477;20/4/2014;14:46;Esporte;132;15.0;2;2200;dia das Maes
2478;17/6/2015;6:43;Infantil;99;22.44;2;3300;Dia dos Namorados
2479;5/7/2016;6:50;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2480;21/6/2017;15:5;Viagem;82;35.9;1;5500;Copa do Mundo
2481;13/4/2014;2:33;Culinária;120;35.9;2;1100;venda Rapida
2482;9/5/2015;12:37;Esporte;132;15.0;2;2200;dia das Maes
2483;15/5/2016;13:10;Infantil;99;22.44;2;3300;Dia dos Namorados
2484;17/11/2017;1:27;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2485;19/10/2014;11:10;Viagem;82;35.9;1;5500;Copa do Mundo
2486;12/1/2015;1:13;Culinária;120;35.9;2;1100;venda Rapida
2487;25/8/2016;3:31;Esporte;132;15.0;2;2200;dia das Maes
2488;19/11/2017;11:36;Infantil;99;22.44;2;3300;Dia dos Namorados
2489;18/5/2014;11:18;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2490;25/11/2015;18:48;Viagem;82;35.9;1;5500;Copa do Mundo
2491;19/10/2016;4:14;Culinária;120;35.9;2;1100;venda Rapida
2492;12/2/2017;12:9;Esporte;132;15.0;2;2200;dia das Maes
2493;17/7/2014;4:6;Infantil;99;22.44;2;3300;Dia dos Namorados
2494;8/6/2015;1:24;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2495;4/6/2016;6:43;Viagem;82;35.9;1;5500;Copa do Mundo
2496;13/11/2017;4:9;Culinária;120;35.9;2;1100;venda Rapida
2497;23/8/2014;16:28;Esporte;132;15.0;2;2200;dia das Maes
2498;25/8/2015;3:24;Infantil;99;22.44;2;3300;Dia dos Namorados
2499;22/10/2016;6:41;Moda;102;22.5;1;4400;Dia Internacional das mulheres
2500;14/8/2017;16:56;Viagem;82;35.9;1;5500;Copa do Mundo
2501;27/8/2014;17:9;Culinária;120;35.9;2;1100;venda Rapida
2502;7/1/2015;12:7;Esporte;132;15.0;2;2200;dia das Maes
